   207.000	-0.001722759	
   208.000	-0.001322859	
   209.000	-0.0008954121	
   210.000	-0.0004420912	
   211.000	3.486326e-05	
   212.000	0.0005327456	
   213.000	0.00104851	
   214.000	0.00157891	
   215.000	0.002120634	
   216.000	0.002670434	
   217.000	0.003225229	
   218.000	0.00378219	
   219.000	0.004338794	
   220.000	0.004892865	
   221.000	0.005442579	
   222.000	0.005986463	
   223.000	0.006523362	
   224.000	0.007052406	
   225.000	0.007572953	
   226.000	0.008084538	
   227.000	0.008586822	
   228.000	0.009079554	
   229.000	0.009562542	
   230.000	0.01003564	
   231.000	0.01049876	
   232.000	0.01095186	
   233.000	0.01139498	
   234.000	0.01182826	
   235.000	0.01225194	
   236.000	0.01266638	
   237.000	0.01307205	
   238.000	0.01346955	
   239.000	0.01385955	
   240.000	0.01424281	
   241.000	0.01462014	
   242.000	0.01499232	
   243.000	0.01536014	
   244.000	0.01572433	
   245.000	0.01608553	
   246.000	0.0164443	
   247.000	0.01680107	
   248.000	0.01715621	
   249.000	  0.01751	
   250.000	0.01786263	
   251.000	0.01821431	
   252.000	0.01856521	
   253.000	0.01891555	
   254.000	0.01926559	
   255.000	0.01961571	
   256.000	0.01996634	
   257.000	0.02031806	
   258.000	0.02067153	
   259.000	0.02102752	
   260.000	0.02138689	
   261.000	0.02175053	
   262.000	0.0221194	
   263.000	0.0224944	
   264.000	0.02287641	
   265.000	0.02326615	
   266.000	0.02366414	
   267.000	0.02407059	
   268.000	0.0244853	
   269.000	0.02490748	
   270.000	0.02533563	
   271.000	0.0257673	
   272.000	0.02619891	
   273.000	0.02662546	
   274.000	0.0270404	
   275.000	0.02743536	
   276.000	0.02780011	
   277.000	0.02812263	
   278.000	0.02838933	
   279.000	0.02858556	
   280.000	0.02869643	
   281.000	0.02870771	
   282.000	0.02860698	
   283.000	0.02838472	
   284.000	0.0280351	
   285.000	0.02755658	
   286.000	0.02695199	
   287.000	0.02622827	
   288.000	0.02539584	
   289.000	0.02446777	
   290.000	0.02345888	
   291.000	0.02238484	
   292.000	0.02126138	
   293.000	0.0201036	
   294.000	0.01892552	
   295.000	0.0177397	
   296.000	0.01655709	
   297.000	0.01538696	
   298.000	 0.014237	
   299.000	0.01311346	
   300.000	0.0120214	
   301.000	0.01096495	
   302.000	0.009947583	
   303.000	0.008972383	
   304.000	0.008042256	
   305.000	0.007160089	
   306.000	0.006328802	
   307.000	0.005551303	
   308.000	0.004830323	
   309.000	0.004168156	
   310.000	0.00356635	
   311.000	0.003025418	
   312.000	0.002544644	
   313.000	0.002122034	
   314.000	0.001754427	
   315.000	0.001437728	
   316.000	0.001167221	
   317.000	0.0009378899	
   318.000	0.0007446979	
   319.000	0.0005828114	
   320.000	0.0004477476	
   321.000	0.00033546	
   322.000	0.0002423727	
   323.000	0.0001653778	
   324.000	0.0001018087	
   325.000	4.940108e-05	
   326.000	6.246828e-06	
   327.000	-2.925191e-05	
   328.000	-5.842698e-05	
   329.000	-8.238458e-05	
   330.000	-0.0001020409	
   331.000	-0.0001181535	
   332.000	-0.0001313473	
   333.000	-0.000142138	
   334.000	-0.0001509502	
   335.000	-0.0001581339	
   336.000	-0.0001639768	
   337.000	-0.0001687163	
   338.000	-0.0001725474	
   339.000	-0.0001756309	
   340.000	-0.0001780991	
   341.000	-0.0001800609	
   342.000	-0.0001816062	
   343.000	-0.000182809	
   344.000	-0.0001837301	
   345.000	-0.00018442	
   346.000	-0.00018492	
   347.000	-0.0001852644	
   348.000	-0.0001854813	
   349.000	-0.0001855942	
   350.000	-0.0001856222	
   351.000	-0.0001855812	
   352.000	-0.0001854844	
   353.000	-0.0001853425	
   354.000	-0.0001851646	
   355.000	-0.000184958	
   356.000	-0.000184729	
   357.000	-0.0001844824	
   358.000	-0.0001842226	
   359.000	-0.000183953	
   360.000	-0.0001836764	
   361.000	-0.0001833952	
   362.000	-0.0001831113	
   363.000	-0.0001828264	
   364.000	-0.0001825417	
   365.000	-0.0001822585	
   366.000	-0.0001819774	
   367.000	-0.0001816994	
   368.000	-0.0001814249	
   369.000	-0.0001811546	
   370.000	-0.0001808887	
   371.000	-0.0001806276	
   372.000	-0.0001803716	
   373.000	-0.0001801208	
   374.000	-0.0001798754	
   375.000	-0.0001796357	
   376.000	-0.0001794015	
   377.000	-0.0001791731	
   378.000	-0.0001789504	
   379.000	-0.0001787335	
   380.000	-0.0001785225	
   381.000	-0.0001783172	
   382.000	-0.0001781177	
   383.000	-0.0001779241	
   384.000	-0.0001777362	
   385.000	-0.000177554	
   386.000	-0.0001773776	
   387.000	-0.0001772068	
   388.000	-0.0001770416	
   389.000	-0.0001768821	
   390.000	-0.0001767281	
   391.000	-0.0001765796	
   392.000	-0.0001764365	
   393.000	-0.0001762988	
   394.000	-0.0001761665	
   395.000	-0.0001760395	
   396.000	-0.0001759177	
   397.000	-0.0001758011	
   398.000	-0.0001756896	
   399.000	-0.0001755833	
   400.000	-0.0001754819	
   401.000	-0.0001753855	
   402.000	-0.0001752941	
   403.000	-0.0001752075	
   404.000	-0.0001751257	
   405.000	-0.0001750487	
   406.000	-0.0001749764	
   407.000	-0.0001749088	
   408.000	-0.0001748457	
   409.000	-0.0001747872	
   410.000	-0.0001747332	
   411.000	-0.0001746836	
   412.000	-0.0001746384	
   413.000	-0.0001745975	
   414.000	-0.0001745609	
   415.000	-0.0001745286	
   416.000	-0.0001745004	
   417.000	-0.0001744763	
   418.000	-0.0001744563	
   419.000	-0.0001744404	
   420.000	-0.0001744284	
   421.000	-0.0001744203	
   422.000	-0.0001744161	
   423.000	-0.0001744158	
   424.000	-0.0001744192	
   425.000	-0.0001744263	
   426.000	-0.0001744371	
   427.000	-0.0001744515	
   428.000	-0.0001744696	
   429.000	-0.0001744911	
   430.000	-0.0001745162	
   431.000	-0.0001745447	
   432.000	-0.0001745765	
   433.000	-0.0001746118	
   434.000	-0.0001746503	
   435.000	-0.0001746921	
   436.000	-0.0001747371	
   437.000	-0.0001747853	
   438.000	-0.0001748366	
   439.000	-0.000174891	
   440.000	-0.0001749484	
   441.000	-0.0001750089	
   442.000	-0.0001750723	
   443.000	-0.0001751386	
   444.000	-0.0001752077	
   445.000	-0.0001752797	
   446.000	-0.0001753545	
   447.000	-0.0001754321	
   448.000	-0.0001755123	
   449.000	-0.0001755953	
   450.000	-0.0001756808	
   451.000	-0.000175769	
   452.000	-0.0001758597	
   453.000	-0.0001759529	
   454.000	-0.0001760486	
   455.000	-0.0001761467	
   456.000	-0.0001762472	
   457.000	-0.0001763501	
   458.000	-0.0001764554	
   459.000	-0.0001765629	
   460.000	-0.0001766727	
   461.000	-0.0001767847	
   462.000	-0.0001768989	
   463.000	-0.0001770152	
   464.000	-0.0001771337	
   465.000	-0.0001772542	
   466.000	-0.0001773768	
   467.000	-0.0001775014	
   468.000	-0.0001776281	
   469.000	-0.0001777566	
   470.000	-0.0001778871	
   471.000	-0.0001780195	
   472.000	-0.0001781537	
   473.000	-0.0001782898	
   474.000	-0.0001784276	
   475.000	-0.0001785673	
   476.000	-0.0001787086	
   477.000	-0.0001788517	
   478.000	-0.0001789964	
   479.000	-0.0001791428	
   480.000	-0.0001792908	
   481.000	-0.0001794404	
   482.000	-0.0001795916	
   483.000	-0.0001797443	
   484.000	-0.0001798985	
   485.000	-0.0001800542	
   486.000	-0.0001802113	
   487.000	-0.0001803699	
   488.000	-0.0001805298	
   489.000	-0.0001806912	
   490.000	-0.0001808538	
   491.000	-0.0001810178	
   492.000	-0.0001811831	
   493.000	-0.0001813497	
   494.000	-0.0001815175	
   495.000	-0.0001816866	
   496.000	-0.0001818568	
   497.000	-0.0001820282	
   498.000	-0.0001822008	
   499.000	-0.0001823745	
   500.000	-0.0001825493	
   501.000	-0.0001827252	
   502.000	-0.0001829021	
   503.000	-0.0001830801	
   504.000	-0.0001832591	
   505.000	-0.0001834391	
   506.000	-0.0001836201	
   507.000	-0.000183802	
   508.000	-0.0001839849	
   509.000	-0.0001841686	
   510.000	-0.0001843533	
   511.000	-0.0001845388	
   512.000	-0.0001847252	
   513.000	-0.0001849124	
   514.000	-0.0001851004	
   515.000	-0.0001852892	
   516.000	-0.0001854788	
   517.000	-0.0001856691	
   518.000	-0.0001858601	
   519.000	-0.0001860519	
   520.000	-0.0001862444	
   521.000	-0.0001864376	
   522.000	-0.0001866314	
   523.000	-0.0001868259	
   524.000	-0.000187021	
   525.000	-0.0001872167	
   526.000	-0.000187413	
   527.000	-0.0001876099	
   528.000	-0.0001878073	
   529.000	-0.0001880053	
   530.000	-0.0001882038	
   531.000	-0.0001884028	
   532.000	-0.0001886024	
   533.000	-0.0001888024	
   534.000	-0.0001890029	
   535.000	-0.0001892038	
   536.000	-0.0001894052	
   537.000	-0.000189607	
   538.000	-0.0001898092	
   539.000	-0.0001900118	
   540.000	-0.0001902148	
   541.000	-0.0001904182	
   542.000	-0.0001906219	
   543.000	-0.0001908259	
   544.000	-0.0001910303	
   545.000	-0.000191235	
   546.000	-0.00019144	
   547.000	-0.0001916452	
   548.000	-0.0001918508	
   549.000	-0.0001920566	
   550.000	-0.0001922627	
   551.000	-0.000192469	
   552.000	-0.0001926755	
   553.000	-0.0001928822	
   554.000	-0.0001930892	
   555.000	-0.0001932963	
   556.000	-0.0001935036	
   557.000	-0.0001937111	
   558.000	-0.0001939188	
   559.000	-0.0001941266	
   560.000	-0.0001943345	
   561.000	-0.0001945426	
   562.000	-0.0001947507	
   563.000	-0.000194959	
   564.000	-0.0001951674	
   565.000	-0.0001953758	
   566.000	-0.0001955844	
   567.000	-0.000195793	
   568.000	-0.0001960016	
   569.000	-0.0001962103	
   570.000	-0.000196419	
   571.000	-0.0001966278	
   572.000	-0.0001968366	
   573.000	-0.0001970454	
   574.000	-0.0001972542	
   575.000	-0.000197463	
   576.000	-0.0001976717	
   577.000	-0.0001978805	
   578.000	-0.0001980892	
   579.000	-0.0001982978	
   580.000	-0.0001985065	
   581.000	-0.000198715	
   582.000	-0.0001989235	
   583.000	-0.000199132	
   584.000	-0.0001993403	
   585.000	-0.0001995486	
   586.000	-0.0001997567	
   587.000	-0.0001999648	
   588.000	-0.0002001728	
   589.000	-0.0002003806	
   590.000	-0.0002005883	
   591.000	-0.0002007959	
   592.000	-0.0002010033	
   593.000	-0.0002012106	
   594.000	-0.0002014178	
   595.000	-0.0002016248	
   596.000	-0.0002018316	
   597.000	-0.0002020383	
   598.000	-0.0002022448	
   599.000	-0.0002024511	
   600.000	-0.0002026572	
   601.000	-0.0002028632	
   602.000	-0.0002030689	
   603.000	-0.0002032744	
   604.000	-0.0002034798	
   605.000	-0.0002036849	
   606.000	-0.0002038898	
   607.000	-0.0002040944	
   608.000	-0.0002042988	
   609.000	-0.000204503	
   610.000	-0.000204707	
   611.000	-0.0002049107	
   612.000	-0.0002051142	
   613.000	-0.0002053174	
   614.000	-0.0002055203	
   615.000	-0.000205723	
   616.000	-0.0002059254	
   617.000	-0.0002061275	
   618.000	-0.0002063294	
   619.000	-0.000206531	
   620.000	-0.0002067323	
   621.000	-0.0002069333	
   622.000	-0.000207134	
   623.000	-0.0002073344	
   624.000	-0.0002075345	
   625.000	-0.0002077343	
   626.000	-0.0002079338	
   627.000	-0.0002081329	
   628.000	-0.0002083318	
   629.000	-0.0002085303	
   630.000	-0.0002087285	
   631.000	-0.0002089264	
   632.000	-0.000209124	
   633.000	-0.0002093212	
   634.000	-0.0002095181	
   635.000	-0.0002097146	
   636.000	-0.0002099108	
   637.000	-0.0002101067	
   638.000	-0.0002103022	
   639.000	-0.0002104973	
   640.000	-0.0002106921	
   641.000	-0.0002108865	
   642.000	-0.0002110806	
   643.000	-0.0002112743	
   644.000	-0.0002114676	
   645.000	-0.0002116606	
   646.000	-0.0002118532	
   647.000	-0.0002120454	
   648.000	-0.0002122373	
   649.000	-0.0002124288	
   650.000	-0.0002126198	
   651.000	-0.0002128105	
   652.000	-0.0002130009	
   653.000	-0.0002131908	
   654.000	-0.0002133803	
   655.000	-0.0002135695	
   656.000	-0.0002137582	
   657.000	-0.0002139466	
   658.000	-0.0002141345	
   659.000	-0.0002143221	
   660.000	-0.0002145093	
   661.000	-0.000214696	
   662.000	-0.0002148824	
   663.000	-0.0002150683	
   664.000	-0.0002152538	
   665.000	-0.0002154389	
   666.000	-0.0002156236	
   667.000	-0.0002158079	
   668.000	-0.0002159918	
   669.000	-0.0002161753	
   670.000	-0.0002163583	
   671.000	-0.000216541	
   672.000	-0.0002167232	
   673.000	-0.0002169049	
   674.000	-0.0002170863	
   675.000	-0.0002172672	
   676.000	-0.0002174478	
   677.000	-0.0002176278	
   678.000	-0.0002178075	
   679.000	-0.0002179867	
   680.000	-0.0002181655	
   681.000	-0.0002183439	
   682.000	-0.0002185218	
   683.000	-0.0002186993	
   684.000	-0.0002188764	
   685.000	-0.000219053	
   686.000	-0.0002192292	
   687.000	-0.000219405	
   688.000	-0.0002195803	
   689.000	-0.0002197552	
   690.000	-0.0002199297	
   691.000	-0.0002201037	
   692.000	-0.0002202773	
   693.000	-0.0002204504	
   694.000	-0.0002206231	
   695.000	-0.0002207953	
   696.000	-0.0002209671	
   697.000	-0.0002211385	
   698.000	-0.0002213094	
   699.000	-0.0002214799	
   700.000	-0.00022165	
   701.000	-0.0002218195	
   702.000	-0.0002219887	
   703.000	-0.0002221574	
   704.000	-0.0002223257	
   705.000	-0.0002224935	
   706.000	-0.0002226608	
   707.000	-0.0002228278	
   708.000	-0.0002229942	
   709.000	-0.0002231603	
   710.000	-0.0002233258	
   711.000	-0.000223491	
   712.000	-0.0002236557	
   713.000	-0.0002238199	
   714.000	-0.0002239837	
   715.000	-0.000224147	
   716.000	-0.0002243099	
   717.000	-0.0002244724	
   718.000	-0.0002246344	
   719.000	-0.000224796	
   720.000	-0.0002249571	
   721.000	-0.0002251177	
   722.000	-0.000225278	
   723.000	-0.0002254377	
   724.000	-0.000225597	
   725.000	-0.0002257559	
   726.000	-0.0002259143	
   727.000	-0.0002260723	
   728.000	-0.0002262299	
   729.000	-0.000226387	
   730.000	-0.0002265436	
   731.000	-0.0002266998	
   732.000	-0.0002268556	
   733.000	-0.0002270109	
   734.000	-0.0002271657	
   735.000	-0.0002273201	
   736.000	-0.0002274741	
   737.000	-0.0002276276	
   738.000	-0.0002277807	
   739.000	-0.0002279334	
   740.000	-0.0002280856	
   741.000	-0.0002282373	
   742.000	-0.0002283887	
   743.000	-0.0002285395	
   744.000	-0.00022869	
   745.000	-0.00022884	
   746.000	-0.0002289895	
   747.000	-0.0002291386	
   748.000	-0.0002292873	
   749.000	-0.0002294355	
   750.000	-0.0002295833	
   751.000	-0.0002297307	
   752.000	-0.0002298776	
   753.000	-0.0002300241	
   754.000	-0.0002301701	
   755.000	-0.0002303157	
   756.000	-0.0002304609	
   757.000	-0.0002306056	
   758.000	-0.0002307499	
   759.000	-0.0002308938	
   760.000	-0.0002310373	
   761.000	-0.0002311803	
   762.000	-0.0002313228	
   763.000	-0.000231465	
   764.000	-0.0002316067	
   765.000	-0.000231748	
   766.000	-0.0002318888	
   767.000	-0.0002320292	
   768.000	-0.0002321692	
   769.000	-0.0002323088	
   770.000	-0.000232448	
   771.000	-0.0002325867	
   772.000	-0.000232725	
   773.000	-0.0002328628	
   774.000	-0.0002330003	
   775.000	-0.0002331373	
   776.000	-0.0002332739	
   777.000	-0.0002334101	
   778.000	-0.0002335458	
   779.000	-0.0002336812	
   780.000	-0.0002338161	
   781.000	-0.0002339506	
   782.000	-0.0002340847	
   783.000	-0.0002342183	
   784.000	-0.0002343516	
   785.000	-0.0002344844	
   786.000	-0.0002346168	
   787.000	-0.0002347488	
   788.000	-0.0002348804	
   789.000	-0.0002350116	
   790.000	-0.0002351424	
   791.000	-0.0002352727	
   792.000	-0.0002354027	
   793.000	-0.0002355322	
   794.000	-0.0002356614	
   795.000	-0.0002357901	
   796.000	-0.0002359184	
   797.000	-0.0002360463	
   798.000	-0.0002361738	
   799.000	-0.0002363009	
   800.000	-0.0002364276	
   801.000	-0.0002365539	
   802.000	-0.0002366798	
   803.000	-0.0002368053	
   804.000	-0.0002369305	
   805.000	-0.0002370552	
   806.000	-0.0002371795	
   807.000	-0.0002373034	
   808.000	-0.0002374269	
   809.000	-0.00023755	
   810.000	-0.0002376727	
   811.000	-0.0002377951	
   812.000	-0.000237917	
   813.000	-0.0002380386	
   814.000	-0.0002381597	
   815.000	-0.0002382805	
   816.000	-0.0002384009	
   817.000	-0.0002385209	
   818.000	-0.0002386405	
   819.000	-0.0002387597	
   820.000	-0.0002388785	
   821.000	-0.000238997	
   822.000	-0.0002391151	
   823.000	-0.0002392328	
   824.000	-0.0002393501	
   825.000	-0.000239467	
   826.000	-0.0002395836	
   827.000	-0.0002396997	
   828.000	-0.0002398155	
   829.000	-0.000239931	
   830.000	-0.000240046	
   831.000	-0.0002401607	
   832.000	-0.000240275	
   833.000	-0.0002403889	
   834.000	-0.0002405025	
   835.000	-0.0002406156	
   836.000	-0.0002407285	
   837.000	-0.0002408409	
   838.000	-0.000240953	
   839.000	-0.0002410647	
   840.000	-0.0002411761	
   841.000	-0.000241287	
   842.000	-0.0002413977	
   843.000	-0.0002415079	
   844.000	-0.0002416178	
   845.000	-0.0002417274	
   846.000	-0.0002418365	
   847.000	-0.0002419454	
   848.000	-0.0002420538	
   849.000	-0.0002421619	
   850.000	-0.0002422697	
   851.000	-0.0002423771	
   852.000	-0.0002424841	
   853.000	-0.0002425908	
   854.000	-0.0002426971	
   855.000	-0.0002428031	
   856.000	-0.0002429087	
   857.000	-0.000243014	
   858.000	-0.000243119	
   859.000	-0.0002432236	
   860.000	-0.0002433278	
   861.000	-0.0002434317	
   862.000	-0.0002435353	
   863.000	-0.0002436385	
   864.000	-0.0002437414	
   865.000	-0.0002438439	
   866.000	-0.0002439461	
   867.000	-0.0002440479	
   868.000	-0.0002441494	
   869.000	-0.0002442506	
   870.000	-0.0002443515	
   871.000	-0.000244452	
   872.000	-0.0002445521	
   873.000	-0.000244652	
   874.000	-0.0002447515	
   875.000	-0.0002448506	
   876.000	-0.0002449495	
   877.000	-0.000245048	
   878.000	-0.0002451462	
   879.000	-0.000245244	
   880.000	-0.0002453416	
   881.000	-0.0002454388	
   882.000	-0.0002455357	
   883.000	-0.0002456322	
   884.000	-0.0002457284	
   885.000	-0.0002458244	
   886.000	-0.0002459199	
   887.000	-0.0002460152	
   888.000	-0.0002461102	
   889.000	-0.0002462048	
   890.000	-0.0002462991	
   891.000	-0.0002463931	
   892.000	-0.0002464868	
   893.000	-0.0002465802	
   894.000	-0.0002466732	
   895.000	-0.000246766	
   896.000	-0.0002468584	
   897.000	-0.0002469505	
   898.000	-0.0002470424	
   899.000	-0.0002471339	
   900.000	-0.0002472251	
   901.000	-0.000247316	
   902.000	-0.0002474065	
   903.000	-0.0002474968	
   904.000	-0.0002475868	
   905.000	-0.0002476765	
   906.000	-0.0002477658	
   907.000	-0.0002478549	
   908.000	-0.0002479437	
   909.000	-0.0002480322	
   910.000	-0.0002481203	
   911.000	-0.0002482082	
   912.000	-0.0002482958	
   913.000	-0.0002483831	
   914.000	-0.0002484701	
   915.000	-0.0002485568	
   916.000	-0.0002486432	
   917.000	-0.0002487293	
   918.000	-0.0002488151	
   919.000	-0.0002489006	
   920.000	-0.0002489859	
   921.000	-0.0002490708	
   922.000	-0.0002491555	
   923.000	-0.0002492399	
   924.000	-0.000249324	
   925.000	-0.0002494078	
   926.000	-0.0002494913	
   927.000	-0.0002495745	
   928.000	-0.0002496575	
   929.000	-0.0002497402	
   930.000	-0.0002498226	
   931.000	-0.0002499047	
   932.000	-0.0002499865	
   933.000	-0.0002500681	
   934.000	-0.0002501494	
   935.000	-0.0002502304	
   936.000	-0.0002503111	
   937.000	-0.0002503916	
   938.000	-0.0002504718	
   939.000	-0.0002505517	
   940.000	-0.0002506313	
   941.000	-0.0002507107	
   942.000	-0.0002507898	
   943.000	-0.0002508687	
   944.000	-0.0002509472	
   945.000	-0.0002510255	
   946.000	-0.0002511036	
   947.000	-0.0002511813	
   948.000	-0.0002512588	
   949.000	-0.0002513361	
   950.000	-0.000251413	
   951.000	-0.0002514898	
   952.000	-0.0002515662	
   953.000	-0.0002516424	
   954.000	-0.0002517183	
   955.000	-0.000251794	
   956.000	-0.0002518694	
   957.000	-0.0002519446	
   958.000	-0.0002520195	
   959.000	-0.0002520941	
   960.000	-0.0002521685	
   961.000	-0.0002522427	
   962.000	-0.0002523166	
   963.000	-0.0002523902	
   964.000	-0.0002524636	
   965.000	-0.0002525367	
   966.000	-0.0002526096	
   967.000	-0.0002526822	
   968.000	-0.0002527546	
   969.000	-0.0002528268	
   970.000	-0.0002528986	
   971.000	-0.0002529703	
   972.000	-0.0002530417	
   973.000	-0.0002531129	
   974.000	-0.0002531838	
   975.000	-0.0002532544	
   976.000	-0.0002533249	
   977.000	-0.0002533951	
   978.000	-0.000253465	
   979.000	-0.0002535347	
   980.000	-0.0002536042	
   981.000	-0.0002536734	
   982.000	-0.0002537424	
   983.000	-0.0002538112	
   984.000	-0.0002538797	
   985.000	-0.000253948	
   986.000	-0.000254016	
   987.000	-0.0002540839	
   988.000	-0.0002541515	
   989.000	-0.0002542188	
   990.000	-0.0002542859	
   991.000	-0.0002543528	
   992.000	-0.0002544195	
   993.000	-0.0002544859	
   994.000	-0.0002545522	
   995.000	-0.0002546181	
   996.000	-0.0002546839	
   997.000	-0.0002547494	
   998.000	-0.0002548147	
   999.000	-0.0002548798	
  1000.000	-0.0002549447	
  1001.000	-0.0002279599	
  1002.000	0.001346683	
  1003.000	0.01323216	
  1004.000	0.06602949	
  1005.000	0.08422357	
  1006.000	0.0923346	
  1007.000	0.09808707	
  1008.000	 0.102526	
  1009.000	0.1062341	
  1010.000	0.1095396	
  1011.000	0.1126409	
  1012.000	0.1156559	
  1013.000	0.1186587	
  1014.000	0.1216854	
  1015.000	0.1247618	
  1016.000	0.1278935	
  1017.000	0.1310589	
  1018.000	0.1343079	
  1019.000	0.1377302	
  1020.000	0.1412715	
  1021.000	0.1448789	
  1022.000	 0.148546	
  1023.000	0.1522838	
  1024.000	 0.156108	
  1025.000	0.1600404	
  1026.000	0.1640913	
  1027.000	 0.168279	
  1028.000	0.1726149	
  1029.000	 0.177101	
  1030.000	0.1817558	
  1031.000	0.1866136	
  1032.000	0.1914957	
  1033.000	0.1964785	
  1034.000	0.2016347	
  1035.000	0.2070178	
  1036.000	0.2126298	
  1037.000	0.2184699	
  1038.000	0.2245129	
  1039.000	 0.230562	
  1040.000	0.2358033	
  1041.000	0.2368429	
  1042.000	0.2203192	
